diem_den,van_de,hanh_dong,doi_tuong_thuc_hien,chi_phi_uoc_tinh,loi_ich_ky_vong,logic_kinh_te,kpi_do_luong,diem_tac_dong_kinh_te,diem_kha_thi,diem_khan_cap,diem_uu_tien,muc_uu_tien,du_lieu_chung_minh,do_tin_cay,cap_nhat_lan_cuoi
Sầm Sơn,còn dư địa hoặc cần theo dõi,"Điều chỉnh truyền thông, kích cầu điểm phụ, công bố cảnh báo trên dashboard/app",Chính quyền,cao,Tăng doanh thu mùa thấp điểm và kéo dài thời gian lưu trú nếu kích cầu đúng phân khúc.,"Vấn đề -> Hành động -> KPI thay đổi -> Hiệu quả kinh tế: giảm áp lực tại điểm nóng, tăng chi tiêu ăn uống/vận tải/lưu trú/vé ở vùng phụ và giảm chi phí xã hội do kẹt xe/quá tải.",Điểm áp lực; điểm điều phối; điểm hạ tầng; cơ hội kinh tế; doanh thu ăn uống/vé/lưu trú; phản hồi du khách,50.09,58.37,62.85,58.21,Thấp,mixed_proxy_near_real_time,76.5,20/05/2026 22:18
Sầm Sơn,còn dư địa hoặc cần theo dõi,"Phân luồng tại tuyến ven biển, đặt biển báo, tăng lực lượng ở nút vào bãi biển/POI",Công an/giao thông,trung bình,Tăng doanh thu mùa thấp điểm và kéo dài thời gian lưu trú nếu kích cầu đúng phân khúc.,"Vấn đề -> Hành động -> KPI thay đổi -> Hiệu quả kinh tế: giảm áp lực tại điểm nóng, tăng chi tiêu ăn uống/vận tải/lưu trú/vé ở vùng phụ và giảm chi phí xã hội do kẹt xe/quá tải.",Điểm áp lực; điểm điều phối; điểm hạ tầng; cơ hội kinh tế; doanh thu ăn uống/vé/lưu trú; phản hồi du khách,51.29,52.77,62.85,57.57,Thấp,mixed_proxy_near_real_time,76.5,20/05/2026 22:18
Sầm Sơn,còn dư địa hoặc cần theo dõi,"Bán gói liên vùng, chuyển tour sang khung giờ thấp điểm hoặc điểm còn dư địa",Doanh nghiệp du lịch,thấp-trung bình,Tăng doanh thu mùa thấp điểm và kéo dài thời gian lưu trú nếu kích cầu đúng phân khúc.,"Vấn đề -> Hành động -> KPI thay đổi -> Hiệu quả kinh tế: giảm áp lực tại điểm nóng, tăng chi tiêu ăn uống/vận tải/lưu trú/vé ở vùng phụ và giảm chi phí xã hội do kẹt xe/quá tải.",Điểm áp lực; điểm điều phối; điểm hạ tầng; cơ hội kinh tế; doanh thu ăn uống/vé/lưu trú; phản hồi du khách,50.39,59.07,62.85,58.47,Thấp,mixed_proxy_near_real_time,76.5,20/05/2026 22:18
Sầm Sơn,còn dư địa hoặc cần theo dõi,"Tạo combo lưu trú dài hơn, voucher ăn uống địa phương và điều tiết giá theo trải nghiệm",Khách sạn,thấp-trung bình,Tăng doanh thu mùa thấp điểm và kéo dài thời gian lưu trú nếu kích cầu đúng phân khúc.,"Vấn đề -> Hành động -> KPI thay đổi -> Hiệu quả kinh tế: giảm áp lực tại điểm nóng, tăng chi tiêu ăn uống/vận tải/lưu trú/vé ở vùng phụ và giảm chi phí xã hội do kẹt xe/quá tải.",Điểm áp lực; điểm điều phối; điểm hạ tầng; cơ hội kinh tế; doanh thu ăn uống/vé/lưu trú; phản hồi du khách,49.49,60.47,62.85,58.39,Thấp,mixed_proxy_near_real_time,76.5,20/05/2026 22:18
Sầm Sơn,còn dư địa hoặc cần theo dõi,"Chia vé theo khung giờ, tăng nhân sự soát vé, đẩy QR/e-ticket",Khu vui chơi,thấp-trung bình,Tăng doanh thu mùa thấp điểm và kéo dài thời gian lưu trú nếu kích cầu đúng phân khúc.,"Vấn đề -> Hành động -> KPI thay đổi -> Hiệu quả kinh tế: giảm áp lực tại điểm nóng, tăng chi tiêu ăn uống/vận tải/lưu trú/vé ở vùng phụ và giảm chi phí xã hội do kẹt xe/quá tải.",Điểm áp lực; điểm điều phối; điểm hạ tầng; cơ hội kinh tế; doanh thu ăn uống/vé/lưu trú; phản hồi du khách,49.94,59.77,62.85,58.43,Thấp,mixed_proxy_near_real_time,76.5,20/05/2026 22:18
Sầm Sơn,còn dư địa hoặc cần theo dõi,"Tạo voucher giờ thấp điểm, menu combo địa phương và điểm bán vệ tinh",Nhà hàng/OCOP,thấp-trung bình,Tăng doanh thu mùa thấp điểm và kéo dài thời gian lưu trú nếu kích cầu đúng phân khúc.,"Vấn đề -> Hành động -> KPI thay đổi -> Hiệu quả kinh tế: giảm áp lực tại điểm nóng, tăng chi tiêu ăn uống/vận tải/lưu trú/vé ở vùng phụ và giảm chi phí xã hội do kẹt xe/quá tải.",Điểm áp lực; điểm điều phối; điểm hạ tầng; cơ hội kinh tế; doanh thu ăn uống/vé/lưu trú; phản hồi du khách,48.89,61.17,62.85,58.29,Thấp,mixed_proxy_near_real_time,76.5,20/05/2026 22:18
Sầm Sơn,còn dư địa hoặc cần theo dõi,Tăng shuttle từ bãi đỗ vệ tinh và tuyến thay thế khi điểm áp lực tăng,Vận tải/shuttle,trung bình,Tăng doanh thu mùa thấp điểm và kéo dài thời gian lưu trú nếu kích cầu đúng phân khúc.,"Vấn đề -> Hành động -> KPI thay đổi -> Hiệu quả kinh tế: giảm áp lực tại điểm nóng, tăng chi tiêu ăn uống/vận tải/lưu trú/vé ở vùng phụ và giảm chi phí xã hội do kẹt xe/quá tải.",Điểm áp lực; điểm điều phối; điểm hạ tầng; cơ hội kinh tế; doanh thu ăn uống/vé/lưu trú; phản hồi du khách,50.99,54.87,62.85,57.87,Thấp,mixed_proxy_near_real_time,76.5,20/05/2026 22:18
Hội An,còn dư địa hoặc cần theo dõi,"Điều chỉnh truyền thông, kích cầu điểm phụ, công bố cảnh báo trên dashboard/app",Chính quyền,thấp-trung bình,Tăng doanh thu mùa thấp điểm và kéo dài thời gian lưu trú nếu kích cầu đúng phân khúc.,"Vấn đề -> Hành động -> KPI thay đổi -> Hiệu quả kinh tế: giảm áp lực tại điểm nóng, tăng chi tiêu ăn uống/vận tải/lưu trú/vé ở vùng phụ và giảm chi phí xã hội do kẹt xe/quá tải.",Điểm áp lực; điểm điều phối; điểm hạ tầng; cơ hội kinh tế; doanh thu ăn uống/vé/lưu trú; phản hồi du khách,72.63,79.42,56.25,69.46,Trung bình,mixed_proxy_near_real_time,76.5,20/05/2026 22:18
Hội An,còn dư địa hoặc cần theo dõi,"Phân luồng tại tuyến ven biển, đặt biển báo, tăng lực lượng ở nút vào bãi biển/POI",Công an/giao thông,trung bình,Tăng doanh thu mùa thấp điểm và kéo dài thời gian lưu trú nếu kích cầu đúng phân khúc.,"Vấn đề -> Hành động -> KPI thay đổi -> Hiệu quả kinh tế: giảm áp lực tại điểm nóng, tăng chi tiêu ăn uống/vận tải/lưu trú/vé ở vùng phụ và giảm chi phí xã hội do kẹt xe/quá tải.",Điểm áp lực; điểm điều phối; điểm hạ tầng; cơ hội kinh tế; doanh thu ăn uống/vé/lưu trú; phản hồi du khách,73.83,73.82,56.25,68.82,Trung bình,mixed_proxy_near_real_time,76.5,20/05/2026 22:18
Hội An,còn dư địa hoặc cần theo dõi,"Bán gói liên vùng, chuyển tour sang khung giờ thấp điểm hoặc điểm còn dư địa",Doanh nghiệp du lịch,thấp-trung bình,Tăng doanh thu mùa thấp điểm và kéo dài thời gian lưu trú nếu kích cầu đúng phân khúc.,"Vấn đề -> Hành động -> KPI thay đổi -> Hiệu quả kinh tế: giảm áp lực tại điểm nóng, tăng chi tiêu ăn uống/vận tải/lưu trú/vé ở vùng phụ và giảm chi phí xã hội do kẹt xe/quá tải.",Điểm áp lực; điểm điều phối; điểm hạ tầng; cơ hội kinh tế; doanh thu ăn uống/vé/lưu trú; phản hồi du khách,72.93,80.12,56.25,69.72,Trung bình,mixed_proxy_near_real_time,76.5,20/05/2026 22:18
Hội An,còn dư địa hoặc cần theo dõi,"Tạo combo lưu trú dài hơn, voucher ăn uống địa phương và điều tiết giá theo trải nghiệm",Khách sạn,thấp-trung bình,Tăng doanh thu mùa thấp điểm và kéo dài thời gian lưu trú nếu kích cầu đúng phân khúc.,"Vấn đề -> Hành động -> KPI thay đổi -> Hiệu quả kinh tế: giảm áp lực tại điểm nóng, tăng chi tiêu ăn uống/vận tải/lưu trú/vé ở vùng phụ và giảm chi phí xã hội do kẹt xe/quá tải.",Điểm áp lực; điểm điều phối; điểm hạ tầng; cơ hội kinh tế; doanh thu ăn uống/vé/lưu trú; phản hồi du khách,72.03,81.52,56.25,69.64,Trung bình,mixed_proxy_near_real_time,76.5,20/05/2026 22:18
Hội An,còn dư địa hoặc cần theo dõi,"Chia vé theo khung giờ, tăng nhân sự soát vé, đẩy QR/e-ticket",Khu vui chơi,thấp-trung bình,Tăng doanh thu mùa thấp điểm và kéo dài thời gian lưu trú nếu kích cầu đúng phân khúc.,"Vấn đề -> Hành động -> KPI thay đổi -> Hiệu quả kinh tế: giảm áp lực tại điểm nóng, tăng chi tiêu ăn uống/vận tải/lưu trú/vé ở vùng phụ và giảm chi phí xã hội do kẹt xe/quá tải.",Điểm áp lực; điểm điều phối; điểm hạ tầng; cơ hội kinh tế; doanh thu ăn uống/vé/lưu trú; phản hồi du khách,72.48,80.82,56.25,69.68,Trung bình,mixed_proxy_near_real_time,76.5,20/05/2026 22:18
Hội An,còn dư địa hoặc cần theo dõi,"Tạo voucher giờ thấp điểm, menu combo địa phương và điểm bán vệ tinh",Nhà hàng/OCOP,thấp-trung bình,Tăng doanh thu mùa thấp điểm và kéo dài thời gian lưu trú nếu kích cầu đúng phân khúc.,"Vấn đề -> Hành động -> KPI thay đổi -> Hiệu quả kinh tế: giảm áp lực tại điểm nóng, tăng chi tiêu ăn uống/vận tải/lưu trú/vé ở vùng phụ và giảm chi phí xã hội do kẹt xe/quá tải.",Điểm áp lực; điểm điều phối; điểm hạ tầng; cơ hội kinh tế; doanh thu ăn uống/vé/lưu trú; phản hồi du khách,71.43,82.22,56.25,69.54,Trung bình,mixed_proxy_near_real_time,76.5,20/05/2026 22:18
Hội An,còn dư địa hoặc cần theo dõi,Tăng shuttle từ bãi đỗ vệ tinh và tuyến thay thế khi điểm áp lực tăng,Vận tải/shuttle,trung bình,Tăng doanh thu mùa thấp điểm và kéo dài thời gian lưu trú nếu kích cầu đúng phân khúc.,"Vấn đề -> Hành động -> KPI thay đổi -> Hiệu quả kinh tế: giảm áp lực tại điểm nóng, tăng chi tiêu ăn uống/vận tải/lưu trú/vé ở vùng phụ và giảm chi phí xã hội do kẹt xe/quá tải.",Điểm áp lực; điểm điều phối; điểm hạ tầng; cơ hội kinh tế; doanh thu ăn uống/vé/lưu trú; phản hồi du khách,73.53,75.92,56.25,69.12,Trung bình,mixed_proxy_near_real_time,76.5,20/05/2026 22:18
Huế,còn dư địa hoặc cần theo dõi,"Điều chỉnh truyền thông, kích cầu điểm phụ, công bố cảnh báo trên dashboard/app",Chính quyền,thấp-trung bình,Tăng doanh thu mùa thấp điểm và kéo dài thời gian lưu trú nếu kích cầu đúng phân khúc.,"Vấn đề -> Hành động -> KPI thay đổi -> Hiệu quả kinh tế: giảm áp lực tại điểm nóng, tăng chi tiêu ăn uống/vận tải/lưu trú/vé ở vùng phụ và giảm chi phí xã hội do kẹt xe/quá tải.",Điểm áp lực; điểm điều phối; điểm hạ tầng; cơ hội kinh tế; doanh thu ăn uống/vé/lưu trú; phản hồi du khách,65.29,73.43,55.4,65.07,Trung bình,mixed_proxy_near_real_time,76.5,20/05/2026 22:18
Huế,còn dư địa hoặc cần theo dõi,"Phân luồng tại tuyến ven biển, đặt biển báo, tăng lực lượng ở nút vào bãi biển/POI",Công an/giao thông,trung bình,Tăng doanh thu mùa thấp điểm và kéo dài thời gian lưu trú nếu kích cầu đúng phân khúc.,"Vấn đề -> Hành động -> KPI thay đổi -> Hiệu quả kinh tế: giảm áp lực tại điểm nóng, tăng chi tiêu ăn uống/vận tải/lưu trú/vé ở vùng phụ và giảm chi phí xã hội do kẹt xe/quá tải.",Điểm áp lực; điểm điều phối; điểm hạ tầng; cơ hội kinh tế; doanh thu ăn uống/vé/lưu trú; phản hồi du khách,66.49,67.83,55.4,64.43,Trung bình,mixed_proxy_near_real_time,76.5,20/05/2026 22:18
Huế,còn dư địa hoặc cần theo dõi,"Bán gói liên vùng, chuyển tour sang khung giờ thấp điểm hoặc điểm còn dư địa",Doanh nghiệp du lịch,thấp-trung bình,Tăng doanh thu mùa thấp điểm và kéo dài thời gian lưu trú nếu kích cầu đúng phân khúc.,"Vấn đề -> Hành động -> KPI thay đổi -> Hiệu quả kinh tế: giảm áp lực tại điểm nóng, tăng chi tiêu ăn uống/vận tải/lưu trú/vé ở vùng phụ và giảm chi phí xã hội do kẹt xe/quá tải.",Điểm áp lực; điểm điều phối; điểm hạ tầng; cơ hội kinh tế; doanh thu ăn uống/vé/lưu trú; phản hồi du khách,65.59,74.13,55.4,65.33,Trung bình,mixed_proxy_near_real_time,76.5,20/05/2026 22:18
Huế,còn dư địa hoặc cần theo dõi,"Tạo combo lưu trú dài hơn, voucher ăn uống địa phương và điều tiết giá theo trải nghiệm",Khách sạn,thấp-trung bình,Tăng doanh thu mùa thấp điểm và kéo dài thời gian lưu trú nếu kích cầu đúng phân khúc.,"Vấn đề -> Hành động -> KPI thay đổi -> Hiệu quả kinh tế: giảm áp lực tại điểm nóng, tăng chi tiêu ăn uống/vận tải/lưu trú/vé ở vùng phụ và giảm chi phí xã hội do kẹt xe/quá tải.",Điểm áp lực; điểm điều phối; điểm hạ tầng; cơ hội kinh tế; doanh thu ăn uống/vé/lưu trú; phản hồi du khách,64.69,75.53,55.4,65.25,Trung bình,mixed_proxy_near_real_time,76.5,20/05/2026 22:18
Huế,còn dư địa hoặc cần theo dõi,"Chia vé theo khung giờ, tăng nhân sự soát vé, đẩy QR/e-ticket",Khu vui chơi,thấp-trung bình,Tăng doanh thu mùa thấp điểm và kéo dài thời gian lưu trú nếu kích cầu đúng phân khúc.,"Vấn đề -> Hành động -> KPI thay đổi -> Hiệu quả kinh tế: giảm áp lực tại điểm nóng, tăng chi tiêu ăn uống/vận tải/lưu trú/vé ở vùng phụ và giảm chi phí xã hội do kẹt xe/quá tải.",Điểm áp lực; điểm điều phối; điểm hạ tầng; cơ hội kinh tế; doanh thu ăn uống/vé/lưu trú; phản hồi du khách,65.14,74.83,55.4,65.29,Trung bình,mixed_proxy_near_real_time,76.5,20/05/2026 22:18
Huế,còn dư địa hoặc cần theo dõi,"Tạo voucher giờ thấp điểm, menu combo địa phương và điểm bán vệ tinh",Nhà hàng/OCOP,thấp-trung bình,Tăng doanh thu mùa thấp điểm và kéo dài thời gian lưu trú nếu kích cầu đúng phân khúc.,"Vấn đề -> Hành động -> KPI thay đổi -> Hiệu quả kinh tế: giảm áp lực tại điểm nóng, tăng chi tiêu ăn uống/vận tải/lưu trú/vé ở vùng phụ và giảm chi phí xã hội do kẹt xe/quá tải.",Điểm áp lực; điểm điều phối; điểm hạ tầng; cơ hội kinh tế; doanh thu ăn uống/vé/lưu trú; phản hồi du khách,64.09,76.23,55.4,65.15,Trung bình,mixed_proxy_near_real_time,76.5,20/05/2026 22:18
Huế,còn dư địa hoặc cần theo dõi,Tăng shuttle từ bãi đỗ vệ tinh và tuyến thay thế khi điểm áp lực tăng,Vận tải/shuttle,trung bình,Tăng doanh thu mùa thấp điểm và kéo dài thời gian lưu trú nếu kích cầu đúng phân khúc.,"Vấn đề -> Hành động -> KPI thay đổi -> Hiệu quả kinh tế: giảm áp lực tại điểm nóng, tăng chi tiêu ăn uống/vận tải/lưu trú/vé ở vùng phụ và giảm chi phí xã hội do kẹt xe/quá tải.",Điểm áp lực; điểm điều phối; điểm hạ tầng; cơ hội kinh tế; doanh thu ăn uống/vé/lưu trú; phản hồi du khách,66.19,69.93,55.4,64.73,Trung bình,mixed_proxy_near_real_time,76.5,20/05/2026 22:18
Vũng Tàu,còn dư địa hoặc cần theo dõi,"Điều chỉnh truyền thông, kích cầu điểm phụ, công bố cảnh báo trên dashboard/app",Chính quyền,thấp-trung bình,Tăng doanh thu mùa thấp điểm và kéo dài thời gian lưu trú nếu kích cầu đúng phân khúc.,"Vấn đề -> Hành động -> KPI thay đổi -> Hiệu quả kinh tế: giảm áp lực tại điểm nóng, tăng chi tiêu ăn uống/vận tải/lưu trú/vé ở vùng phụ và giảm chi phí xã hội do kẹt xe/quá tải.",Điểm áp lực; điểm điều phối; điểm hạ tầng; cơ hội kinh tế; doanh thu ăn uống/vé/lưu trú; phản hồi du khách,63.74,74.41,44.95,61.51,Trung bình,mixed_proxy_near_real_time,76.5,20/05/2026 22:18
Vũng Tàu,còn dư địa hoặc cần theo dõi,"Phân luồng tại tuyến ven biển, đặt biển báo, tăng lực lượng ở nút vào bãi biển/POI",Công an/giao thông,trung bình,Tăng doanh thu mùa thấp điểm và kéo dài thời gian lưu trú nếu kích cầu đúng phân khúc.,"Vấn đề -> Hành động -> KPI thay đổi -> Hiệu quả kinh tế: giảm áp lực tại điểm nóng, tăng chi tiêu ăn uống/vận tải/lưu trú/vé ở vùng phụ và giảm chi phí xã hội do kẹt xe/quá tải.",Điểm áp lực; điểm điều phối; điểm hạ tầng; cơ hội kinh tế; doanh thu ăn uống/vé/lưu trú; phản hồi du khách,64.94,68.81,44.95,60.88,Trung bình,mixed_proxy_near_real_time,76.5,20/05/2026 22:18
Vũng Tàu,còn dư địa hoặc cần theo dõi,"Bán gói liên vùng, chuyển tour sang khung giờ thấp điểm hoặc điểm còn dư địa",Doanh nghiệp du lịch,thấp-trung bình,Tăng doanh thu mùa thấp điểm và kéo dài thời gian lưu trú nếu kích cầu đúng phân khúc.,"Vấn đề -> Hành động -> KPI thay đổi -> Hiệu quả kinh tế: giảm áp lực tại điểm nóng, tăng chi tiêu ăn uống/vận tải/lưu trú/vé ở vùng phụ và giảm chi phí xã hội do kẹt xe/quá tải.",Điểm áp lực; điểm điều phối; điểm hạ tầng; cơ hội kinh tế; doanh thu ăn uống/vé/lưu trú; phản hồi du khách,64.04,75.11,44.95,61.77,Trung bình,mixed_proxy_near_real_time,76.5,20/05/2026 22:18
