"diem_den","van_de","hanh_dong","doi_tuong_thuc_hien","chi_phi_trien_khai","loi_ich_ky_vong","logic_kinh_te","kpi_do_luong","diem_tac_dong_kinh_te","diem_kha_thi","diem_khan_cap","diem_uu_tien","muc_uu_tien","du_lieu_dung","do_tin_cay"
"Sam Son","còn dư địa hoặc cần theo dõi","Bán gói liên vùng, chuyển tour sang khung giờ thấp điểm hoặc điểm còn dư địa","Doanh nghiệp du lịch","thấp-trung bình","Tăng doanh thu mùa thấp điểm và kéo dài thời gian lưu trú nếu kích cầu đúng phân khúc.","Vấn đề -> Hành động -> KPI thay đổi -> Hiệu quả kinh tế: giảm áp lực tại điểm nóng, tăng chi tiêu ăn uống/vận tải/lưu trú/vé ở vùng phụ và giảm chi phí xã hội do kẹt xe/quá tải.","Điểm áp lực; điểm điều phối; điểm hạ tầng; cơ hội kinh tế; doanh thu ăn uống/vé/lưu trú; phản hồi du khách","44.88","59.07","58.85","61","Trung bình","mixed_proxy_near_real_time","76.5"
"Sam Son","còn dư địa hoặc cần theo dõi","Tạo combo lưu trú dài hơn, voucher ăn uống địa phương và điều tiết giá theo trải nghiệm","Khách sạn","thấp-trung bình","Tăng doanh thu mùa thấp điểm và kéo dài thời gian lưu trú nếu kích cầu đúng phân khúc.","Vấn đề -> Hành động -> KPI thay đổi -> Hiệu quả kinh tế: giảm áp lực tại điểm nóng, tăng chi tiêu ăn uống/vận tải/lưu trú/vé ở vùng phụ và giảm chi phí xã hội do kẹt xe/quá tải.","Điểm áp lực; điểm điều phối; điểm hạ tầng; cơ hội kinh tế; doanh thu ăn uống/vé/lưu trú; phản hồi du khách","43.98","60.47","58.85","61","Trung bình","mixed_proxy_near_real_time","76.5"
"Sam Son","còn dư địa hoặc cần theo dõi","Chia vé theo khung giờ, tăng nhân sự soát vé, đẩy QR/e-ticket","Khu vui chơi","thấp-trung bình","Tăng doanh thu mùa thấp điểm và kéo dài thời gian lưu trú nếu kích cầu đúng phân khúc.","Vấn đề -> Hành động -> KPI thay đổi -> Hiệu quả kinh tế: giảm áp lực tại điểm nóng, tăng chi tiêu ăn uống/vận tải/lưu trú/vé ở vùng phụ và giảm chi phí xã hội do kẹt xe/quá tải.","Điểm áp lực; điểm điều phối; điểm hạ tầng; cơ hội kinh tế; doanh thu ăn uống/vé/lưu trú; phản hồi du khách","44.43","59.77","58.85","61","Trung bình","mixed_proxy_near_real_time","76.5"
"Sam Son","còn dư địa hoặc cần theo dõi","Tạo voucher giờ thấp điểm, menu combo địa phương và điểm bán vệ tinh","Nhà hàng/OCOP","thấp-trung bình","Tăng doanh thu mùa thấp điểm và kéo dài thời gian lưu trú nếu kích cầu đúng phân khúc.","Vấn đề -> Hành động -> KPI thay đổi -> Hiệu quả kinh tế: giảm áp lực tại điểm nóng, tăng chi tiêu ăn uống/vận tải/lưu trú/vé ở vùng phụ và giảm chi phí xã hội do kẹt xe/quá tải.","Điểm áp lực; điểm điều phối; điểm hạ tầng; cơ hội kinh tế; doanh thu ăn uống/vé/lưu trú; phản hồi du khách","43.38","61.17","58.85","61","Trung bình","mixed_proxy_near_real_time","76.5"
"Sam Son","còn dư địa hoặc cần theo dõi","Tăng shuttle từ bãi đỗ vệ tinh và tuyến thay thế khi điểm áp lực tăng","Vận tải/shuttle","trung bình","Tăng doanh thu mùa thấp điểm và kéo dài thời gian lưu trú nếu kích cầu đúng phân khúc.","Vấn đề -> Hành động -> KPI thay đổi -> Hiệu quả kinh tế: giảm áp lực tại điểm nóng, tăng chi tiêu ăn uống/vận tải/lưu trú/vé ở vùng phụ và giảm chi phí xã hội do kẹt xe/quá tải.","Điểm áp lực; điểm điều phối; điểm hạ tầng; cơ hội kinh tế; doanh thu ăn uống/vé/lưu trú; phản hồi du khách","45.48","54.87","58.85","60","Trung bình","mixed_proxy_near_real_time","76.5"
"Hoi An","còn dư địa hoặc cần theo dõi","Điều chỉnh truyền thông, kích cầu điểm phụ, công bố cảnh báo trên dashboard/app","Chính quyền","thấp-trung bình","Tăng doanh thu mùa thấp điểm và kéo dài thời gian lưu trú nếu kích cầu đúng phân khúc.","Vấn đề -> Hành động -> KPI thay đổi -> Hiệu quả kinh tế: giảm áp lực tại điểm nóng, tăng chi tiêu ăn uống/vận tải/lưu trú/vé ở vùng phụ và giảm chi phí xã hội do kẹt xe/quá tải.","Điểm áp lực; điểm điều phối; điểm hạ tầng; cơ hội kinh tế; doanh thu ăn uống/vé/lưu trú; phản hồi du khách","69.94","79.42","52.25","73","Trung bình","mixed_proxy_near_real_time","76.5"
"Hoi An","còn dư địa hoặc cần theo dõi","Phân luồng tại tuyến ven biển, đặt biển báo, tăng lực lượng ở nút vào bãi biển/POI","Công an/giao thông","trung bình","Tăng doanh thu mùa thấp điểm và kéo dài thời gian lưu trú nếu kích cầu đúng phân khúc.","Vấn đề -> Hành động -> KPI thay đổi -> Hiệu quả kinh tế: giảm áp lực tại điểm nóng, tăng chi tiêu ăn uống/vận tải/lưu trú/vé ở vùng phụ và giảm chi phí xã hội do kẹt xe/quá tải.","Điểm áp lực; điểm điều phối; điểm hạ tầng; cơ hội kinh tế; doanh thu ăn uống/vé/lưu trú; phản hồi du khách","71.14","73.82","52.25","73","Trung bình","mixed_proxy_near_real_time","76.5"
"Hoi An","còn dư địa hoặc cần theo dõi","Bán gói liên vùng, chuyển tour sang khung giờ thấp điểm hoặc điểm còn dư địa","Doanh nghiệp du lịch","thấp-trung bình","Tăng doanh thu mùa thấp điểm và kéo dài thời gian lưu trú nếu kích cầu đúng phân khúc.","Vấn đề -> Hành động -> KPI thay đổi -> Hiệu quả kinh tế: giảm áp lực tại điểm nóng, tăng chi tiêu ăn uống/vận tải/lưu trú/vé ở vùng phụ và giảm chi phí xã hội do kẹt xe/quá tải.","Điểm áp lực; điểm điều phối; điểm hạ tầng; cơ hội kinh tế; doanh thu ăn uống/vé/lưu trú; phản hồi du khách","70.24","80.12","52.25","73","Trung bình","mixed_proxy_near_real_time","76.5"
"Hoi An","còn dư địa hoặc cần theo dõi","Tạo combo lưu trú dài hơn, voucher ăn uống địa phương và điều tiết giá theo trải nghiệm","Khách sạn","thấp-trung bình","Tăng doanh thu mùa thấp điểm và kéo dài thời gian lưu trú nếu kích cầu đúng phân khúc.","Vấn đề -> Hành động -> KPI thay đổi -> Hiệu quả kinh tế: giảm áp lực tại điểm nóng, tăng chi tiêu ăn uống/vận tải/lưu trú/vé ở vùng phụ và giảm chi phí xã hội do kẹt xe/quá tải.","Điểm áp lực; điểm điều phối; điểm hạ tầng; cơ hội kinh tế; doanh thu ăn uống/vé/lưu trú; phản hồi du khách","69.34","81.52","52.25","73","Trung bình","mixed_proxy_near_real_time","76.5"
"Hoi An","còn dư địa hoặc cần theo dõi","Chia vé theo khung giờ, tăng nhân sự soát vé, đẩy QR/e-ticket","Khu vui chơi","thấp-trung bình","Tăng doanh thu mùa thấp điểm và kéo dài thời gian lưu trú nếu kích cầu đúng phân khúc.","Vấn đề -> Hành động -> KPI thay đổi -> Hiệu quả kinh tế: giảm áp lực tại điểm nóng, tăng chi tiêu ăn uống/vận tải/lưu trú/vé ở vùng phụ và giảm chi phí xã hội do kẹt xe/quá tải.","Điểm áp lực; điểm điều phối; điểm hạ tầng; cơ hội kinh tế; doanh thu ăn uống/vé/lưu trú; phản hồi du khách","69.79","80.82","52.25","73","Trung bình","mixed_proxy_near_real_time","76.5"
"Hoi An","còn dư địa hoặc cần theo dõi","Tạo voucher giờ thấp điểm, menu combo địa phương và điểm bán vệ tinh","Nhà hàng/OCOP","thấp-trung bình","Tăng doanh thu mùa thấp điểm và kéo dài thời gian lưu trú nếu kích cầu đúng phân khúc.","Vấn đề -> Hành động -> KPI thay đổi -> Hiệu quả kinh tế: giảm áp lực tại điểm nóng, tăng chi tiêu ăn uống/vận tải/lưu trú/vé ở vùng phụ và giảm chi phí xã hội do kẹt xe/quá tải.","Điểm áp lực; điểm điều phối; điểm hạ tầng; cơ hội kinh tế; doanh thu ăn uống/vé/lưu trú; phản hồi du khách","68.74","82.22","52.25","73","Trung bình","mixed_proxy_near_real_time","76.5"
"Hoi An","còn dư địa hoặc cần theo dõi","Tăng shuttle từ bãi đỗ vệ tinh và tuyến thay thế khi điểm áp lực tăng","Vận tải/shuttle","trung bình","Tăng doanh thu mùa thấp điểm và kéo dài thời gian lưu trú nếu kích cầu đúng phân khúc.","Vấn đề -> Hành động -> KPI thay đổi -> Hiệu quả kinh tế: giảm áp lực tại điểm nóng, tăng chi tiêu ăn uống/vận tải/lưu trú/vé ở vùng phụ và giảm chi phí xã hội do kẹt xe/quá tải.","Điểm áp lực; điểm điều phối; điểm hạ tầng; cơ hội kinh tế; doanh thu ăn uống/vé/lưu trú; phản hồi du khách","70.84","75.92","52.25","73","Trung bình","mixed_proxy_near_real_time","76.5"
"Hue","còn dư địa hoặc cần theo dõi","Điều chỉnh truyền thông, kích cầu điểm phụ, công bố cảnh báo trên dashboard/app","Chính quyền","thấp-trung bình","Tăng doanh thu mùa thấp điểm và kéo dài thời gian lưu trú nếu kích cầu đúng phân khúc.","Vấn đề -> Hành động -> KPI thay đổi -> Hiệu quả kinh tế: giảm áp lực tại điểm nóng, tăng chi tiêu ăn uống/vận tải/lưu trú/vé ở vùng phụ và giảm chi phí xã hội do kẹt xe/quá tải.","Điểm áp lực; điểm điều phối; điểm hạ tầng; cơ hội kinh tế; doanh thu ăn uống/vé/lưu trú; phản hồi du khách","61.94","73.43","51.4","69","Trung bình","mixed_proxy_near_real_time","76.5"
"Hue","còn dư địa hoặc cần theo dõi","Phân luồng tại tuyến ven biển, đặt biển báo, tăng lực lượng ở nút vào bãi biển/POI","Công an/giao thông","trung bình","Tăng doanh thu mùa thấp điểm và kéo dài thời gian lưu trú nếu kích cầu đúng phân khúc.","Vấn đề -> Hành động -> KPI thay đổi -> Hiệu quả kinh tế: giảm áp lực tại điểm nóng, tăng chi tiêu ăn uống/vận tải/lưu trú/vé ở vùng phụ và giảm chi phí xã hội do kẹt xe/quá tải.","Điểm áp lực; điểm điều phối; điểm hạ tầng; cơ hội kinh tế; doanh thu ăn uống/vé/lưu trú; phản hồi du khách","63.14","67.83","51.4","68","Trung bình","mixed_proxy_near_real_time","76.5"
"Hue","còn dư địa hoặc cần theo dõi","Bán gói liên vùng, chuyển tour sang khung giờ thấp điểm hoặc điểm còn dư địa","Doanh nghiệp du lịch","thấp-trung bình","Tăng doanh thu mùa thấp điểm và kéo dài thời gian lưu trú nếu kích cầu đúng phân khúc.","Vấn đề -> Hành động -> KPI thay đổi -> Hiệu quả kinh tế: giảm áp lực tại điểm nóng, tăng chi tiêu ăn uống/vận tải/lưu trú/vé ở vùng phụ và giảm chi phí xã hội do kẹt xe/quá tải.","Điểm áp lực; điểm điều phối; điểm hạ tầng; cơ hội kinh tế; doanh thu ăn uống/vé/lưu trú; phản hồi du khách","62.24","74.13","51.4","69","Trung bình","mixed_proxy_near_real_time","76.5"
"Hue","còn dư địa hoặc cần theo dõi","Tạo combo lưu trú dài hơn, voucher ăn uống địa phương và điều tiết giá theo trải nghiệm","Khách sạn","thấp-trung bình","Tăng doanh thu mùa thấp điểm và kéo dài thời gian lưu trú nếu kích cầu đúng phân khúc.","Vấn đề -> Hành động -> KPI thay đổi -> Hiệu quả kinh tế: giảm áp lực tại điểm nóng, tăng chi tiêu ăn uống/vận tải/lưu trú/vé ở vùng phụ và giảm chi phí xã hội do kẹt xe/quá tải.","Điểm áp lực; điểm điều phối; điểm hạ tầng; cơ hội kinh tế; doanh thu ăn uống/vé/lưu trú; phản hồi du khách","61.34","75.53","51.4","69","Trung bình","mixed_proxy_near_real_time","76.5"
"Hue","còn dư địa hoặc cần theo dõi","Chia vé theo khung giờ, tăng nhân sự soát vé, đẩy QR/e-ticket","Khu vui chơi","thấp-trung bình","Tăng doanh thu mùa thấp điểm và kéo dài thời gian lưu trú nếu kích cầu đúng phân khúc.","Vấn đề -> Hành động -> KPI thay đổi -> Hiệu quả kinh tế: giảm áp lực tại điểm nóng, tăng chi tiêu ăn uống/vận tải/lưu trú/vé ở vùng phụ và giảm chi phí xã hội do kẹt xe/quá tải.","Điểm áp lực; điểm điều phối; điểm hạ tầng; cơ hội kinh tế; doanh thu ăn uống/vé/lưu trú; phản hồi du khách","61.79","74.83","51.4","69","Trung bình","mixed_proxy_near_real_time","76.5"
"Hue","còn dư địa hoặc cần theo dõi","Tạo voucher giờ thấp điểm, menu combo địa phương và điểm bán vệ tinh","Nhà hàng/OCOP","thấp-trung bình","Tăng doanh thu mùa thấp điểm và kéo dài thời gian lưu trú nếu kích cầu đúng phân khúc.","Vấn đề -> Hành động -> KPI thay đổi -> Hiệu quả kinh tế: giảm áp lực tại điểm nóng, tăng chi tiêu ăn uống/vận tải/lưu trú/vé ở vùng phụ và giảm chi phí xã hội do kẹt xe/quá tải.","Điểm áp lực; điểm điều phối; điểm hạ tầng; cơ hội kinh tế; doanh thu ăn uống/vé/lưu trú; phản hồi du khách","60.74","76.23","51.4","69","Trung bình","mixed_proxy_near_real_time","76.5"
"Hue","còn dư địa hoặc cần theo dõi","Tăng shuttle từ bãi đỗ vệ tinh và tuyến thay thế khi điểm áp lực tăng","Vận tải/shuttle","trung bình","Tăng doanh thu mùa thấp điểm và kéo dài thời gian lưu trú nếu kích cầu đúng phân khúc.","Vấn đề -> Hành động -> KPI thay đổi -> Hiệu quả kinh tế: giảm áp lực tại điểm nóng, tăng chi tiêu ăn uống/vận tải/lưu trú/vé ở vùng phụ và giảm chi phí xã hội do kẹt xe/quá tải.","Điểm áp lực; điểm điều phối; điểm hạ tầng; cơ hội kinh tế; doanh thu ăn uống/vé/lưu trú; phản hồi du khách","62.84","69.93","51.4","68","Trung bình","mixed_proxy_near_real_time","76.5"
"Vung Tau","còn dư địa hoặc cần theo dõi","Điều chỉnh truyền thông, kích cầu điểm phụ, công bố cảnh báo trên dashboard/app","Chính quyền","thấp-trung bình","Tăng doanh thu mùa thấp điểm và kéo dài thời gian lưu trú nếu kích cầu đúng phân khúc.","Vấn đề -> Hành động -> KPI thay đổi -> Hiệu quả kinh tế: giảm áp lực tại điểm nóng, tăng chi tiêu ăn uống/vận tải/lưu trú/vé ở vùng phụ và giảm chi phí xã hội do kẹt xe/quá tải.","Điểm áp lực; điểm điều phối; điểm hạ tầng; cơ hội kinh tế; doanh thu ăn uống/vé/lưu trú; phản hồi du khách","61.13","74.41","40.95","65","Trung bình","mixed_proxy_near_real_time","76.5"
"Vung Tau","còn dư địa hoặc cần theo dõi","Phân luồng tại tuyến ven biển, đặt biển báo, tăng lực lượng ở nút vào bãi biển/POI","Công an/giao thông","trung bình","Tăng doanh thu mùa thấp điểm và kéo dài thời gian lưu trú nếu kích cầu đúng phân khúc.","Vấn đề -> Hành động -> KPI thay đổi -> Hiệu quả kinh tế: giảm áp lực tại điểm nóng, tăng chi tiêu ăn uống/vận tải/lưu trú/vé ở vùng phụ và giảm chi phí xã hội do kẹt xe/quá tải.","Điểm áp lực; điểm điều phối; điểm hạ tầng; cơ hội kinh tế; doanh thu ăn uống/vé/lưu trú; phản hồi du khách","62.33","68.81","40.95","65","Trung bình","mixed_proxy_near_real_time","76.5"
"Vung Tau","còn dư địa hoặc cần theo dõi","Bán gói liên vùng, chuyển tour sang khung giờ thấp điểm hoặc điểm còn dư địa","Doanh nghiệp du lịch","thấp-trung bình","Tăng doanh thu mùa thấp điểm và kéo dài thời gian lưu trú nếu kích cầu đúng phân khúc.","Vấn đề -> Hành động -> KPI thay đổi -> Hiệu quả kinh tế: giảm áp lực tại điểm nóng, tăng chi tiêu ăn uống/vận tải/lưu trú/vé ở vùng phụ và giảm chi phí xã hội do kẹt xe/quá tải.","Điểm áp lực; điểm điều phối; điểm hạ tầng; cơ hội kinh tế; doanh thu ăn uống/vé/lưu trú; phản hồi du khách","61.43","75.11","40.95","66","Trung bình","mixed_proxy_near_real_time","76.5"
